,TARGET
148271,1.0
279343,1.0
17202,0.0
279349,0.0
17205,0.0
17207,1.0
17212,0.0
148287,0.0
279365,1.0
148296,1.0
279368,1.0
279371,1.0
148302,1.0
148304,0.0
279381,0.0
279382,1.0
17239,1.0
17242,1.0
148314,1.0
148317,0.0
279392,0.0
148329,1.0
17258,1.0
148331,1.0
279404,1.0
148335,1.0
148340,0.0
148341,0.0
279416,1.0
148344,1.0
17275,1.0
148348,0.0
17277,0.0
148349,1.0
148352,1.0
279424,1.0
17290,0.0
148367,0.0
279445,0.0
148376,0.0
17310,0.0
17314,1.0
279459,1.0
17315,1.0
148390,0.0
148391,1.0
148392,0.0
17321,0.0
148393,0.0
17324,1.0
279470,0.0
279476,0.0
148405,0.0
17332,1.0
148406,1.0
148414,0.0
148415,0.0
17344,1.0
279495,0.0
148424,0.0
17353,1.0
17355,1.0
148429,1.0
17358,0.0
148432,1.0
148433,1.0
148435,1.0
17367,0.0
148439,1.0
17372,1.0
148445,0.0
279518,0.0
148448,0.0
279521,0.0
148451,1.0
279526,1.0
148456,1.0
148459,1.0
148461,1.0
148462,0.0
17391,0.0
17396,1.0
279541,0.0
148471,1.0
279547,1.0
148476,1.0
279548,1.0
17414,0.0
148487,1.0
17417,1.0
279566,1.0
148497,0.0
148498,0.0
148502,0.0
148503,0.0
17431,0.0
148506,1.0
148511,0.0
17442,1.0
148516,0.0
148523,0.0
148525,0.0
279598,0.0
17455,0.0
17456,1.0
17453,1.0
279611,1.0
148540,1.0
279613,0.0
279614,0.0
279618,0.0
148546,1.0
17476,0.0
279625,0.0
279630,1.0
279634,1.0
279639,0.0
148568,1.0
17497,1.0
279641,1.0
17507,1.0
17508,0.0
148588,0.0
148589,1.0
148590,1.0
148591,1.0
17517,1.0
17524,1.0
148599,1.0
17528,0.0
279672,1.0
17530,0.0
148602,1.0
279678,0.0
148606,0.0
148608,0.0
279681,1.0
148614,1.0
279686,1.0
279688,0.0
148617,0.0
148619,1.0
17550,1.0
148623,0.0
279696,1.0
148625,0.0
17555,0.0
17557,1.0
279701,1.0
148632,1.0
279705,0.0
17563,0.0
148636,0.0
148635,0.0
279710,0.0
17567,1.0
17569,0.0
279715,0.0
148646,1.0
279719,0.0
279720,1.0
148649,1.0
148650,0.0
279722,1.0
279724,1.0
17582,0.0
17583,1.0
148657,0.0
148660,1.0
17592,0.0
17602,1.0
148678,1.0
17616,1.0
17620,1.0
279764,1.0
279769,1.0
279772,0.0
17628,1.0
148702,0.0
279780,1.0
148710,0.0
148711,1.0
17640,1.0
17641,0.0
279784,1.0
17645,1.0
148720,1.0
148728,1.0
17658,1.0
17669,0.0
148742,0.0
17671,0.0
148744,1.0
279815,1.0
279818,1.0
279813,1.0
17677,0.0
279821,0.0
148750,0.0
17682,0.0
148755,0.0
279827,0.0
148761,1.0
17691,0.0
148765,1.0
148766,1.0
148767,1.0
17700,0.0
279853,0.0
17712,1.0
148785,0.0
279858,0.0
279862,0.0
17720,1.0
279865,0.0
148793,1.0
17725,0.0
279872,1.0
279873,0.0
279878,0.0
148812,0.0
17741,1.0
148816,1.0
17744,1.0
148818,1.0
148824,1.0
17754,0.0
148828,1.0
17759,0.0
17765,1.0
279910,0.0
17766,1.0
17777,1.0
17779,0.0
148851,1.0
148853,0.0
17783,1.0
279933,1.0
148863,0.0
279939,1.0
17797,1.0
279942,0.0
148870,1.0
279944,1.0
17805,0.0
148879,0.0
279958,0.0
17820,1.0
17824,0.0
279971,0.0
17827,1.0
17840,1.0
17843,1.0
279990,1.0
279999,0.0
17855,1.0
280001,1.0
280002,0.0
17859,0.0
148934,0.0
148937,1.0
148942,1.0
148945,0.0
17873,1.0
148948,0.0
17880,1.0
17881,0.0
280026,1.0
280027,1.0
17884,1.0
148953,1.0
280035,1.0
148966,1.0
148967,1.0
148970,1.0
280043,0.0
280047,1.0
148976,1.0
17905,0.0
17906,0.0
148978,0.0
148977,1.0
17913,1.0
17917,0.0
17929,1.0
149004,1.0
280078,0.0
17936,1.0
17938,1.0
280093,0.0
17949,1.0
149023,1.0
149024,0.0
149031,0.0
17959,1.0
17964,0.0
149037,1.0
149039,0.0
17967,1.0
149042,0.0
280115,1.0
280118,1.0
17979,1.0
280133,1.0
17996,1.0
280140,1.0
149071,1.0
149075,0.0
18004,0.0
149077,0.0
149076,1.0
149086,0.0
18014,1.0
280166,0.0
280167,0.0
280168,0.0
280169,1.0
149101,0.0
280175,0.0
18039,1.0
18042,1.0
18045,1.0
18051,0.0
149128,1.0
149129,1.0
149131,1.0
149132,0.0
18062,0.0
149138,1.0
18067,1.0
149140,1.0
280213,0.0
280212,1.0
280215,0.0
18066,1.0
18074,1.0
18075,1.0
280222,1.0
280224,0.0
149158,1.0
149163,1.0
18092,1.0
149165,0.0
280241,0.0
280242,1.0
280244,0.0
280247,1.0
280252,0.0
149180,0.0
280254,0.0
18108,1.0
280265,0.0
18122,0.0
149198,1.0
18127,0.0
280274,0.0
280276,0.0
280277,1.0
149204,1.0
18136,1.0
149209,1.0
18138,0.0
280282,1.0
18142,1.0
149217,1.0
149220,1.0
18153,1.0
18160,0.0
149244,0.0
18175,0.0
18176,0.0
18177,0.0
280322,0.0
18179,0.0
149252,1.0
18184,0.0
18186,1.0
18187,1.0
18188,0.0
18192,0.0
149268,1.0
149269,0.0
18200,1.0
18206,1.0
18207,0.0
18208,0.0
280353,1.0
149282,0.0
18213,0.0
149290,0.0
280363,1.0
280366,0.0
149294,0.0
280369,0.0
18240,1.0
149313,0.0
280385,1.0
280389,0.0
149318,1.0
18252,0.0
280408,0.0
18264,1.0
149339,0.0
18268,0.0
149343,0.0
149344,1.0
18279,1.0
149352,1.0
18282,0.0
149356,1.0
280429,0.0
280431,1.0
149360,1.0
149362,0.0
18291,0.0
280436,0.0
149366,1.0
18295,1.0
280441,0.0
18297,0.0
149371,0.0
18298,1.0
18301,0.0
149373,1.0
280448,1.0
18305,1.0
149379,1.0
18312,0.0
149390,0.0
18322,0.0
149395,1.0
280468,1.0
149397,1.0
280476,1.0
18334,0.0
149409,0.0
280483,1.0
149412,0.0
280485,0.0
18344,1.0
149418,0.0
280492,1.0
18350,1.0
149423,1.0
18352,0.0
18355,1.0
280500,0.0
149433,1.0
280507,1.0
149443,1.0
149444,0.0
280519,1.0
280520,1.0
280522,1.0
149451,1.0
280529,1.0
149464,1.0
280537,0.0
18398,1.0
280543,1.0
149479,1.0
280552,0.0
18410,0.0
149486,1.0
18416,1.0
280562,0.0
18421,1.0
280566,1.0
149497,1.0
18441,0.0
149513,0.0
149515,0.0
280588,0.0
280591,1.0
280595,1.0
18452,1.0
18453,1.0
280600,1.0
149530,0.0
18459,0.0
280605,1.0
149536,1.0
280624,1.0
18481,0.0
18482,0.0
18483,0.0
18484,1.0
18487,0.0
18488,0.0
18489,0.0
280632,1.0
280641,1.0
18498,1.0
149572,1.0
149576,1.0
18505,1.0
280654,1.0
18514,1.0
149589,0.0
280662,1.0
280664,1.0
149597,1.0
149602,0.0
18539,1.0
18540,0.0
18541,1.0
149614,0.0
149611,1.0
18544,0.0
18548,1.0
280697,1.0
280705,1.0
149634,0.0
280707,1.0
149633,1.0
18561,1.0
280713,1.0
149642,1.0
149647,1.0
149648,0.0
149650,1.0
280724,0.0
149654,1.0
280730,1.0
149659,0.0
280734,0.0
149662,1.0
18593,0.0
280738,0.0
280741,1.0
149677,1.0
18606,0.0
18615,0.0
18617,1.0
18619,0.0
149694,0.0
149699,0.0
18628,0.0
149705,1.0
149706,1.0
149707,0.0
18639,0.0
280785,1.0
18642,1.0
18647,1.0
18652,1.0
280797,1.0
280798,0.0
18657,1.0
149734,0.0
149738,1.0
280813,1.0
280815,1.0
18672,0.0
280819,1.0
280830,1.0
280833,1.0
149762,0.0
149764,0.0
18693,0.0
18702,1.0
18708,1.0
280853,0.0
149782,0.0
18709,1.0
149784,1.0
149786,0.0
280859,0.0
280862,1.0
280863,0.0
280865,1.0
149794,0.0
149795,1.0
280868,0.0
149800,1.0
18731,1.0
149808,0.0
280885,1.0
149816,1.0
280891,1.0
18750,0.0
280894,1.0
280896,1.0
18752,1.0
280899,0.0
280900,0.0
280901,0.0
280902,0.0
18755,1.0
149833,1.0
149835,0.0
280909,0.0
18768,0.0
280913,1.0
149844,1.0
18776,1.0
18779,0.0
18781,1.0
18783,0.0
149856,1.0
18786,0.0
149858,0.0
149859,1.0
149862,1.0
149863,1.0
280939,1.0
149868,1.0
18797,1.0
18800,0.0
18802,1.0
280949,0.0
149880,1.0
18810,1.0
280960,1.0
18821,0.0
18829,1.0
280976,1.0
149906,1.0
18835,1.0
280982,1.0
149914,0.0
149915,0.0
280986,1.0
18845,1.0
280997,1.0
18860,0.0
281011,0.0
18884,0.0
281032,0.0
18892,1.0
281037,0.0
281039,0.0
149969,1.0
281041,1.0
281045,0.0
18905,0.0
281052,0.0
149981,0.0
149980,0.0
18909,0.0
18921,0.0
149993,0.0
281069,0.0
18928,0.0
150001,0.0
150003,0.0
18934,1.0
18936,1.0
281098,0.0
150027,0.0
281100,1.0
150035,0.0
18964,0.0
281110,0.0
150040,1.0
18972,1.0
150047,1.0
18992,0.0
18993,0.0
18994,1.0
18995,0.0
18996,1.0
150072,0.0
19001,0.0
19007,1.0
281153,0.0
150081,0.0
19010,0.0
19012,0.0
281158,0.0
281159,0.0
150089,1.0
19018,0.0
150090,0.0
150091,0.0
150094,0.0
19028,1.0
281172,1.0
281174,1.0
150107,1.0
281183,0.0
150112,0.0
19039,0.0
19045,1.0
150121,1.0
19055,0.0
150128,1.0
150130,0.0
150133,0.0
19062,1.0
19061,1.0
150142,1.0
150144,0.0
19072,0.0
19075,1.0
281221,1.0
19080,1.0
150153,0.0
150156,1.0
150157,0.0
19089,0.0
281237,0.0
19095,0.0
281240,1.0
19100,1.0
19102,0.0
281248,1.0
19106,0.0
150183,0.0
19112,1.0
150189,0.0
281261,1.0
150194,0.0
281268,0.0
19125,0.0
281270,0.0
150199,0.0
19130,0.0
19133,0.0
19134,1.0
150209,0.0
150216,1.0
281289,1.0
281292,0.0
281293,1.0
150223,1.0
19153,1.0
281298,0.0
19157,0.0
150230,0.0
19160,1.0
19167,0.0
19168,0.0
19169,1.0
281323,1.0
281325,1.0
281326,1.0
150270,1.0
281343,0.0
150273,0.0
281345,1.0
281347,0.0
150275,1.0
150277,1.0
281351,0.0
19211,0.0
19213,1.0
150290,0.0
150291,1.0
150293,1.0
150296,1.0
19229,1.0
281375,0.0
281376,1.0
19235,0.0
19237,1.0
150310,1.0
281384,1.0
19242,0.0
19248,1.0
281397,1.0
19255,1.0
150328,0.0
150331,0.0
19261,1.0
19266,0.0
150340,1.0
150347,1.0
150349,1.0
19277,1.0
150352,0.0
19280,0.0
281427,0.0
281428,1.0
19284,1.0
150359,0.0
19288,0.0
19293,1.0
281438,0.0
281439,0.0
19294,1.0
150370,1.0
281443,1.0
19301,1.0
19302,1.0
150376,0.0
281449,0.0
19305,0.0
281453,1.0
19311,0.0
281455,0.0
150384,1.0
19315,1.0
19316,0.0
150389,0.0
19317,0.0
19320,0.0
281465,1.0
150395,1.0
150399,0.0
281472,1.0
281475,0.0
19332,0.0
150407,1.0
150411,0.0
19339,0.0
150413,0.0
19344,0.0
19345,1.0
150419,1.0
281492,0.0
19347,1.0
281496,0.0
150428,0.0
281502,0.0
19360,0.0
19361,0.0
281504,0.0
281509,1.0
281511,0.0
150442,1.0
281515,1.0
281518,0.0
281522,0.0
150452,1.0
19384,1.0
19389,0.0
150469,1.0
281543,1.0
19400,1.0
281545,1.0
281555,0.0
281558,0.0
281560,0.0
281563,0.0
19419,1.0
281568,1.0
19424,1.0
150499,0.0
281571,1.0
150503,1.0
281578,1.0
281580,0.0
19445,1.0
281590,0.0
150519,1.0
19449,0.0
19465,1.0
19471,0.0
150545,0.0
150548,0.0
281636,0.0
150564,0.0
281637,1.0
281640,0.0
281644,0.0
281646,1.0
19503,0.0
19502,1.0
281651,0.0
281652,0.0
150579,0.0
150583,0.0
19513,1.0
150588,1.0
150591,0.0
281665,0.0
19522,0.0
281668,0.0
19529,0.0
281675,0.0
281680,1.0
19537,1.0
19544,1.0
19546,0.0
150618,1.0
19550,0.0
281694,1.0
150626,0.0
19554,1.0
150630,0.0
281702,1.0
281706,1.0
19563,0.0
150636,0.0
19566,1.0
150639,1.0
281713,0.0
150644,1.0
19572,1.0
281720,1.0
281721,1.0
19580,0.0
281724,1.0
281726,1.0
19581,1.0
150653,1.0
150657,0.0
281730,0.0
19587,0.0
281734,0.0
281742,0.0
19599,0.0
281745,0.0
19601,0.0
281746,1.0
150676,1.0
281749,1.0
19606,1.0
150679,0.0
19610,0.0
281759,1.0
19619,0.0
150692,0.0
19620,1.0
150694,1.0
150696,0.0
19625,1.0
150699,1.0
281775,0.0
150705,0.0
150709,1.0
281791,1.0
19647,1.0
150728,0.0
281804,0.0
19661,0.0
150734,0.0
19665,0.0
150737,1.0
150741,1.0
150743,0.0
19672,1.0
19677,1.0
19680,0.0
281826,0.0
150755,1.0
19684,1.0
281829,1.0
150760,1.0
150763,1.0
281839,1.0
19704,0.0
281848,1.0
19706,0.0
150778,0.0
281852,0.0
281853,0.0
19714,1.0
281858,1.0
281861,1.0
19722,0.0
281866,1.0
281868,0.0
19725,1.0
19723,1.0
150799,0.0
19728,0.0
281871,1.0
19730,1.0
281877,1.0
19734,1.0
281879,1.0
281878,1.0
19738,1.0
281883,0.0
19744,0.0
281888,0.0
150817,0.0
19746,1.0
19748,1.0
281896,1.0
281902,0.0
19760,0.0
281904,0.0
19762,1.0
19765,0.0
150839,0.0
281912,1.0
281919,1.0
19781,1.0
281929,1.0
19788,0.0
19795,0.0
281945,0.0
150875,0.0
19807,1.0
281952,1.0
19809,1.0
150884,1.0
281958,0.0
19815,0.0
150889,0.0
19819,1.0
281965,1.0
150895,0.0
150897,1.0
19826,0.0
19828,1.0
19832,1.0
281980,1.0
281981,1.0
19838,0.0
19841,1.0
150917,1.0
19847,0.0
150922,0.0
281995,0.0
19851,0.0
150923,0.0
281999,0.0
19858,0.0
150932,0.0
19862,1.0
19863,1.0
282008,0.0
150936,0.0
150948,0.0
282023,0.0
282026,1.0
150955,0.0
282036,0.0
282040,0.0
19897,1.0
282043,0.0
282044,0.0
282049,1.0
150980,0.0
150981,0.0
282056,1.0
150986,0.0
19915,1.0
150988,1.0
282060,1.0
19918,1.0
282067,1.0
19924,1.0
19925,1.0
282070,1.0
19927,1.0
151003,0.0
19932,1.0
19934,1.0
151010,1.0
151011,0.0
19941,0.0
151014,0.0
151018,1.0
151022,0.0
19953,0.0
151026,1.0
19955,1.0
282105,0.0
282108,1.0
151037,0.0
282110,1.0
151042,0.0
282115,1.0
282120,1.0
282122,1.0
19979,1.0
282124,1.0
151053,1.0
282126,1.0
282133,1.0
151068,1.0
282152,1.0
151081,1.0
282163,0.0
151091,0.0
20030,0.0
20034,1.0
20036,1.0
20037,0.0
20040,1.0
20044,0.0
20046,0.0
20047,1.0
20048,0.0
282192,1.0
151122,0.0
20053,1.0
282198,1.0
20058,0.0
151135,1.0
151136,0.0
20065,0.0
282210,1.0
20067,0.0
20069,1.0
20070,0.0
20075,1.0
20078,1.0
20079,1.0
282222,1.0
282226,1.0
151158,1.0
20088,0.0
282234,0.0
282237,0.0
282241,1.0
282242,1.0
20106,1.0
20108,0.0
20109,1.0
151181,1.0
282257,1.0
20115,0.0
151190,1.0
20119,0.0
20120,1.0
282265,1.0
20131,1.0
151204,0.0
151209,0.0
20140,1.0
151215,1.0
151218,0.0
282293,0.0
282296,1.0
151226,1.0
20157,0.0
20158,0.0
151235,0.0
282310,0.0
20166,1.0
20168,1.0
282321,1.0
151251,1.0
151255,1.0
20185,0.0
20192,1.0
20193,1.0
151264,1.0
151271,0.0
20202,1.0
282349,1.0
151278,0.0
20206,0.0
151280,1.0
151283,0.0
20211,0.0
151284,0.0
282360,0.0
151299,1.0
151301,1.0
282373,1.0
20232,1.0
20233,1.0
282380,1.0
151310,0.0
282390,0.0
20247,0.0
20249,1.0
20252,1.0
20257,0.0
282404,0.0
282407,0.0
282408,1.0
282410,0.0
282411,1.0
20268,0.0
151339,1.0
20274,0.0
20278,0.0
282426,0.0
20286,1.0
20291,1.0
282435,1.0
20293,0.0
282438,0.0
282440,1.0
151373,1.0
282448,0.0
20305,0.0
151378,1.0
151379,1.0
282450,1.0
151381,1.0
282462,1.0
151393,1.0
20322,1.0
282471,1.0
151402,0.0
282479,0.0
20336,1.0
282481,0.0
20340,0.0
151417,0.0
282493,0.0
20351,1.0
151426,1.0
151427,0.0
20356,0.0
20355,1.0
282501,1.0
151431,1.0
151432,1.0
151438,1.0
20370,0.0
20371,0.0
20372,0.0
20373,1.0
282514,1.0
151452,0.0
151454,0.0
20383,1.0
282528,1.0
20387,1.0
282535,0.0
282538,1.0
151468,0.0
282542,0.0
282543,0.0
151472,0.0
20400,0.0
151473,0.0
282547,1.0
282553,0.0
151482,0.0
282557,1.0
20414,1.0
282562,1.0
20420,1.0
282566,0.0
282568,0.0
282569,0.0
282574,1.0
20431,0.0
151504,0.0
20435,1.0
282581,0.0
20438,0.0
20439,1.0
151512,0.0
282584,0.0
20442,1.0
20446,0.0
151519,1.0
282593,1.0
282594,1.0
151523,1.0
20452,1.0
20453,1.0
282599,0.0
151536,1.0
151541,1.0
282615,1.0
282618,1.0
282620,1.0
282621,0.0
20480,0.0
282625,0.0
282627,0.0
20485,1.0
282632,1.0
20491,1.0
20492,0.0
282636,1.0
20493,1.0
282642,0.0
20499,0.0
151575,0.0
282650,1.0
282655,1.0
20514,0.0
282659,1.0
282660,0.0
20517,0.0
151587,1.0
282661,1.0
151592,1.0
151593,0.0
151594,1.0
20526,1.0
282672,0.0
151600,1.0
151603,0.0
151608,0.0
151609,1.0
282683,0.0
282684,1.0
20542,1.0
20547,0.0
282692,1.0
282691,1.0
20550,0.0
20551,0.0
151624,0.0
282694,0.0
282697,1.0
151631,0.0
20561,0.0
282706,0.0
151638,1.0
282720,0.0
151648,1.0
151653,0.0
282728,0.0
151658,0.0
20587,1.0
151662,1.0
20592,0.0
20594,1.0
20595,1.0
20598,0.0
282743,1.0
20601,1.0
151676,1.0
282751,1.0
20608,0.0
151683,0.0
282762,1.0
20622,1.0
151695,1.0
282768,1.0
20625,1.0
151702,0.0
20631,0.0
20633,0.0
20636,1.0
20638,0.0
20639,0.0
282787,0.0
151718,0.0
151719,1.0
282797,1.0
282798,1.0
151727,0.0
151729,0.0
20659,1.0
282805,1.0
282808,1.0
282811,1.0
151740,1.0
282813,1.0
151744,1.0
282817,0.0
20674,1.0
20675,1.0
151748,1.0
151747,1.0
151753,1.0
282826,0.0
282828,0.0
20690,1.0
20691,1.0
151764,0.0
20696,0.0
282843,0.0
282846,0.0
151776,0.0
282848,0.0
151781,0.0
151782,0.0
282854,1.0
20712,1.0
282860,0.0
282865,0.0
282866,0.0
20727,1.0
151799,1.0
151804,0.0
20735,0.0
282887,1.0
151816,1.0
151817,1.0
282888,1.0
20746,1.0
20752,0.0
20754,1.0
20755,1.0
151829,0.0
20758,0.0
151832,0.0
282907,1.0
151837,1.0
282914,0.0
151843,1.0
20773,0.0
282918,1.0
282921,0.0
151851,0.0
20780,1.0
151857,1.0
282929,1.0
282932,1.0
20790,1.0
151866,1.0
20795,0.0
20799,0.0
20803,1.0
151877,0.0
20811,0.0
282956,0.0
20816,0.0
151889,0.0
20818,0.0
151890,0.0
151891,1.0
20824,1.0
282971,1.0
20829,0.0
282977,0.0
151911,0.0
151912,1.0
282983,1.0
151915,1.0
151916,1.0
151917,1.0
20846,1.0
282992,0.0
282995,0.0
151924,1.0
20854,1.0
151927,1.0
283000,1.0
283004,0.0
151933,1.0
151936,0.0
151940,1.0
283015,1.0
151946,0.0
151948,1.0
283021,0.0
283022,0.0
20883,1.0
283028,1.0
20888,1.0
151960,1.0
151964,1.0
283037,0.0
283042,0.0
20898,1.0
283047,0.0
283054,1.0
151983,1.0
283058,1.0
151991,1.0
151993,1.0
20921,1.0
283067,0.0
20924,0.0
283069,0.0
20931,0.0
283077,0.0
283078,1.0
283080,0.0
20940,1.0
20942,0.0
152015,0.0
152016,0.0
20945,0.0
20948,1.0
152021,1.0
283095,1.0
152023,1.0
20952,1.0
20953,1.0
152029,1.0
152030,0.0
283110,1.0
20967,0.0
283115,1.0
152045,1.0
283118,1.0
283120,1.0
283121,0.0
20978,0.0
283124,1.0
20981,0.0
283130,1.0
152060,0.0
152061,0.0
283132,0.0
20994,0.0
283140,1.0
152073,0.0
21002,0.0
152075,0.0
152074,1.0
283150,0.0
152086,1.0
283161,0.0
283163,0.0
21021,0.0
283168,1.0
283169,0.0
21026,1.0
283171,1.0
152100,1.0
21029,0.0
152104,1.0
21033,0.0
152107,0.0
21036,0.0
283186,0.0
283187,1.0
152116,1.0
152117,0.0
283192,0.0
152120,1.0
152122,0.0
152125,1.0
21063,1.0
152139,0.0
283213,0.0
283214,1.0
283215,0.0
152146,1.0
283219,0.0
21074,1.0
283226,0.0
152158,0.0
152163,0.0
152165,0.0
21095,0.0
283240,0.0
152173,1.0
21104,0.0
21107,1.0
152180,1.0
283253,1.0
152181,1.0
152184,0.0
152186,1.0
283261,0.0
152197,1.0
152199,0.0
283271,0.0
283273,1.0
283272,1.0
283275,0.0
21132,1.0
21136,0.0
21138,0.0
152210,1.0
283284,1.0
152217,1.0
283290,1.0
152220,0.0
152225,1.0
283298,0.0
21154,1.0
21158,0.0
283306,0.0
152237,1.0
152247,1.0
283320,0.0
283323,1.0
152253,1.0
283326,1.0
152255,0.0
283327,0.0
21187,0.0
21191,1.0
283336,1.0
283343,0.0
21202,0.0
283347,0.0
283346,0.0
283357,0.0
152286,0.0
283361,1.0
283371,0.0
283377,1.0
152311,0.0
283386,0.0
152315,1.0
283389,1.0
283390,1.0
21250,0.0
152323,1.0
283395,1.0
283398,1.0
152328,1.0
21262,0.0
152335,0.0
21269,1.0
152353,1.0
21285,1.0
152358,0.0
21288,0.0
283434,0.0
152364,1.0
152365,0.0
283438,0.0
283437,1.0
152375,1.0
283452,0.0
152380,1.0
152390,1.0
283464,0.0
21320,1.0
21326,1.0
283470,1.0
21328,0.0
283474,0.0
283475,1.0
152405,0.0
283478,0.0
152411,1.0
21341,1.0
152417,1.0
283490,0.0
152420,0.0
283494,1.0
283497,0.0
283498,1.0
21355,1.0
21360,0.0
21361,1.0
21363,0.0
21365,1.0
283512,0.0
283513,1.0
152445,1.0
152447,0.0
152450,1.0
152452,0.0
283530,0.0
283533,0.0
152462,0.0
283534,0.0
283537,0.0
152465,0.0
21394,0.0
152469,1.0
21397,1.0
21401,0.0
152475,0.0
21412,0.0
21414,1.0
21418,1.0
21422,0.0
152494,1.0
283568,1.0
283570,1.0
21429,1.0
21432,1.0
21433,1.0
21436,0.0
152509,0.0
283582,0.0
152514,0.0
21443,1.0
283588,0.0
283595,0.0
283596,1.0
283598,1.0
152528,1.0
283602,0.0
283604,0.0
21461,0.0
21462,0.0
283605,1.0
21465,1.0
152540,0.0
21468,0.0
152542,0.0
21470,0.0
283612,1.0
283620,0.0
283623,0.0
21480,1.0
152553,0.0
21482,1.0
152556,0.0
21485,1.0
283629,1.0
152559,1.0
21488,1.0
283633,1.0
152564,0.0
21495,0.0
21496,1.0
283641,0.0
283642,1.0
283643,0.0
21501,1.0
283647,1.0
283652,0.0
21511,0.0
152584,0.0
21513,1.0
21514,0.0
21515,0.0
283660,0.0
152588,0.0
152587,1.0
152590,1.0
283661,1.0
152594,1.0
21522,1.0
152597,0.0
21528,1.0
283673,1.0
152600,1.0
21529,1.0
283676,0.0
21533,1.0
152606,0.0
283680,1.0
21538,1.0
21542,1.0
283688,0.0
21545,1.0
283693,1.0
283699,0.0
152640,1.0
283713,1.0
152643,1.0
152646,0.0
283723,0.0
152652,0.0
283727,0.0
152656,0.0
21585,1.0
283731,0.0
152659,0.0
21590,1.0
21595,1.0
21600,1.0
21605,0.0
21608,1.0
21610,1.0
283759,1.0
283762,0.0
21621,1.0
152697,0.0
283771,0.0
21630,0.0
283778,1.0
283782,0.0
152715,0.0
283788,0.0
283792,1.0
152721,0.0
152723,1.0
283799,1.0
283800,0.0
21658,0.0
21660,0.0
21667,0.0
152740,0.0
21670,1.0
283816,0.0
283817,1.0
152748,1.0
21677,0.0
283821,0.0
283823,1.0
283824,1.0
283820,1.0
21682,0.0
152755,0.0
152756,1.0
283829,1.0
21687,1.0
21689,0.0
283833,0.0
21691,1.0
283836,1.0
21692,1.0
21697,1.0
21701,1.0
152782,0.0
283858,0.0
21716,0.0
21717,0.0
283862,1.0
21722,1.0
152799,1.0
283875,0.0
21734,0.0
21737,1.0
283884,1.0
152814,1.0
21748,0.0
283895,1.0
152829,0.0
283910,0.0
283911,0.0
283914,1.0
21775,1.0
283923,0.0
21782,1.0
283927,0.0
283930,0.0
21787,0.0
21786,0.0
152861,1.0
21795,1.0
21797,1.0
152873,1.0
283946,1.0
21804,0.0
152876,0.0
21809,1.0
152883,1.0
21812,1.0
283956,1.0
152888,0.0
21820,1.0
21824,0.0
152897,0.0
152898,1.0
283973,0.0
152901,1.0
283976,1.0
21836,0.0
152912,0.0
283986,0.0
152915,1.0
21842,1.0
283987,1.0
21846,1.0
152919,0.0
21847,0.0
21850,0.0
21851,1.0
283997,0.0
152926,0.0
152931,1.0
21860,1.0
284009,0.0
284011,1.0
21869,0.0
284017,1.0
21874,1.0
21877,1.0
21878,0.0
284025,0.0
284026,0.0
152954,1.0
284033,1.0
284034,1.0
152964,1.0
152965,0.0
21894,1.0
21895,1.0
284045,1.0
284048,0.0
284051,0.0
284053,1.0
284064,0.0
152994,0.0
153000,0.0
153005,1.0
21936,1.0
21937,1.0
153010,0.0
153011,0.0
284084,0.0
21942,0.0
153016,1.0
153022,0.0
284095,1.0
153029,0.0
284105,0.0
153034,0.0
21965,1.0
284112,1.0
153040,1.0
153041,1.0
21973,0.0
153046,0.0
284119,0.0
153048,0.0
21974,1.0
21978,1.0
153055,0.0
21983,1.0
284130,1.0
284131,0.0
153060,1.0
21987,1.0
153073,0.0
153076,0.0
284149,0.0
22007,1.0
22009,1.0
22012,0.0
284159,1.0
22017,1.0
284162,0.0
284161,1.0
284169,0.0
284172,1.0
22039,1.0
284187,0.0
22048,0.0
153120,1.0
284197,0.0
153132,1.0
153134,1.0
284206,1.0
284211,1.0
153147,1.0
153149,1.0
284222,0.0
153151,0.0
284226,0.0
153154,1.0
153157,1.0
153158,0.0
153164,0.0
22094,1.0
153170,1.0
284245,1.0
284253,0.0
153182,0.0
284254,0.0
22115,0.0
284264,0.0
284266,0.0
284268,0.0
284270,0.0
22127,0.0
284273,1.0
153202,1.0
284275,0.0
22132,1.0
22137,0.0
284285,1.0
22142,0.0
153216,0.0
22144,1.0
153220,0.0
153222,1.0
153224,0.0
153225,1.0
153228,0.0
153229,1.0
284302,1.0
153231,0.0
284307,0.0
22168,1.0
284319,1.0
22177,0.0
153254,0.0
284329,0.0
22186,1.0
284334,1.0
284337,1.0
153266,0.0
284340,0.0
153271,0.0
22200,1.0
153275,0.0
284347,1.0
153278,0.0
284353,0.0
153283,0.0
153284,0.0
153288,1.0
284363,1.0
22220,1.0
22224,1.0
284369,1.0
284370,0.0
284384,1.0
153313,1.0
284390,0.0
284404,0.0
153335,0.0
284408,0.0
284410,1.0
153340,0.0
284414,1.0
284415,1.0
22276,0.0
22281,0.0
284427,1.0
22284,0.0
22286,0.0
284431,1.0
153361,1.0
153363,0.0
22291,1.0
284437,0.0
22297,0.0
153370,1.0
284444,0.0
153373,0.0
22302,0.0
22303,0.0
284447,1.0
22309,0.0
284454,1.0
153383,1.0
153385,1.0
284459,1.0
153393,0.0
22324,0.0
153396,1.0
284471,0.0
22329,1.0
153404,1.0
